treeId,cellId,latitude,longitude,species
231358,51,40.7295882747105,-73.9806738214687,Green ash
314188,51,40.72967631499833,-73.9806157798631,Green ash
308592,51,40.72963752968784,-73.98052648799876,Green ash
461110,51,40.72959760448293,-73.98042940918992,Green ash
457511,51,40.729561343667854,-73.98035038470924,Green ash
460310,51,40.72952188721607,-73.98025667724946,Green ash
2121498,51,40.729412755535286,-73.9802788930394,Hardy Rubber Tree
2121499,51,40.72938582484369,-73.98021518673787,Green ash
2122940,52,40.72946109142844,-73.98010704025657,Thornless honeylocust
205964,52,40.7293929848435,-73.97994523610757,Japanese pagoda tree
2121501,52,40.72933089589412,-73.98008524973218,Green ash
2121502,52,40.72929809805852,-73.98000766642772,pin oak
2121503,52,40.72925836794621,-73.97991368300745,littleleaf linden
2122941,52,40.72933306377926,-73.97980347697603,Thornless honeylocust
2122942,52,40.72930724546005,-73.97974225939922,Thornless honeylocust
2122943,52,40.72928408891924,-73.97968735286787,Thornless honeylocust
2122944,52,40.72923378160368,-73.97956807381223,Thornless honeylocust
2121505,52,40.72910957856176,-73.97956171967195,pin oak
2121506,52,40.7290634478159,-73.97945259933212,pin oak
12745417,52,40.729035072459844,-73.97939971896726,Japanese pagoda tree
12745418,52,40.72900693313318,-73.9793175557177,Japanese pagoda tree
2121507,52,40.728976253392,-73.97924634367074,pin oak
2121508,52,40.72893865533016,-73.97915740570326,northern red oak
2121509,52,40.728905857439564,-73.97907982406362,Thornless honeylocust
2122945,52,40.72901485409455,-73.9790489923679,Thornless honeylocust
1178907,52,40.7291200247115,-73.97929960299984,Callery pear
482309,52,40.72915042519687,-73.97936666307054,Callery pear
2121504,52,40.729182373616574,-73.97973391620334,Green ash
2112574,53,40.71048459004122,-73.99672511430518,Japanese zelkova
2112570,53,40.711022352254595,-73.99686046642196,London planetree
2112569,53,40.71112188384936,-73.99688966759746,maidenhair tree
2112568,53,40.71123326318209,-73.99692240022523,London planetree
13845930,53,40.71125582792662,-73.99700683897876,'Exclamation' London planetree
2143647,53,40.711238695492156,-73.99712004883185,London planetree
2143648,53,40.71122279446245,-73.99722511939675,American basswood
2143649,53,40.71120550172664,-73.99733939022029,London planetree
2143650,53,40.71118852962442,-73.99745153731729,London planetree
2143651,53,40.71112030013526,-73.99807803855875,Unknown
10844894,53,40.71049525258676,-73.99762173851097,maidenhair tree
4999389,53,40.71049099675585,-73.9973214587878,cherry plum
4999390,53,40.71038377926872,-73.99728858516517,cherry plum
6423229,53,40.71001221199503,-73.99713976970693,pin oak
6423230,53,40.70996634663869,-73.99712489884779,pin oak
6423231,53,40.70991090749261,-73.9970987505743,pin oak
6423232,53,40.709832281197926,-73.99708779552823,pin oak
2143652,53,40.70972783429703,-73.99693000155257,pin oak
2143653,53,40.70975751389772,-73.99672740213435,pin oak
2143654,53,40.70977240473231,-73.99662574841997,pin oak
2143655,53,40.70978615434827,-73.99653188730265,pin oak
13846307,53,40.70996124099603,-73.9965110929077,'Exclamation' London planetree
2112579,53,40.7100214964582,-73.99652715290148,London planetree
2112578,53,40.71008282924554,-73.9965434984224,London planetree
2112577,54,40.71014416088649,-73.99655984547637,London planetree
2112576,54,40.710265640255216,-73.9966629101957,Callery pear
2112683,54,40.710350314278216,-73.99640956070472,Thornless honeylocust
2112682,54,40.71044715259334,-73.99643538323504,Thornless honeylocust
2112681,54,40.71054668079075,-73.99646192259334,Thornless honeylocust
2112680,54,40.71064082920246,-73.99648702701785,maidenhair tree
2112679,54,40.710732286574874,-73.9965114162593,maidenhair tree
2112572,54,40.710732757145166,-73.99678491347808,Japanese zelkova
2112571,54,40.71082076919703,-73.99680902678726,London planetree
11137697,54,40.710819301562964,-73.99673607678069,common hackberry
2112678,54,40.7109340322366,-73.99656521302207,maidenhair tree
2112677,54,40.7110174199237,-73.99658744843119,maidenhair tree
2112676,54,40.71109811828916,-73.99660896788244,maidenhair tree
2112675,54,40.71122454646195,-73.99664268069206,Thornless honeylocust
2112410,54,40.71134973754009,-73.99643940794576,Thornless honeylocust
2112409,54,40.71135828659059,-73.99633831193404,Thornless honeylocust
2112408,54,40.71137041150189,-73.99619491155939,Thornless honeylocust
2112407,54,40.711382536806376,-73.99605151113252,Thornless honeylocust
1960459,54,40.71148284321224,-73.99604106797382,Thornless honeylocust
12158985,54,40.71150861991012,-73.99582911849113,Amur maackia
2112406,54,40.71139635839482,-73.995888034958,Thornless honeylocust
2112405,54,40.71140375465871,-73.99580056232652,Thornless honeylocust
2112404,54,40.71141351545324,-73.9956851249654,Thornless honeylocust
2112403,54,40.711430377228396,-73.99548569045105,Thornless honeylocust
2112402,55,40.71144250164926,-73.99534228976611,Thornless honeylocust
2112655,55,40.71153605456882,-73.99542752670534,Thornless honeylocust
2112654,55,40.71154891928678,-73.99528060507278,Thornless honeylocust
2112401,55,40.711455534645,-73.99518813538073,Thornless honeylocust
2112400,55,40.711464627842396,-73.9950805846029,Thornless honeylocust
2112399,55,40.71147675118675,-73.99493718377063,Thornless honeylocust
2112653,55,40.71158971042921,-73.99481475994443,Thornless honeylocust
2112398,55,40.71148905666748,-73.9947916314029,Thornless honeylocust
